Inicio
PROGRESSBAR___:  0 | REORDERPLAYLIST___:  0
PROGRESSBAR___:  0 | SKINS___:  1
PROGRESSBAR___:  0 | SKINS___:  0
REORDERPLAYLIST___:  0 | QUEUEREMOVE___:  0
REORDERPLAYLIST___:  0 | QUEUEREMOVE___:  1
PLAYLISTCONTROLS___:  0 | WAVE___:  0
PLAYLISTCONTROLS___:  0 | WAVE___:  1
FEATUREAMP___:  1 | SAVEANDLOADPLAYLIST___:  1
VOLUMECONTROL___:  0 | PLAYLIST___:  0
PLAYLIST___:  0 | SAVEANDLOADPLAYLIST___:  1
SKINS___:  0 | SKIPTRACK___:  1
PLAYLIST___:  0 | SAVEANDLOADPLAYLIST___:  0
FEATUREAMP___:  1 | SAVEANDLOADPLAYLIST___:  0
SKINS___:  0 | SKIPTRACK___:  0
PROGRESSBAR___:  1 | MP3___:  1
PROGRESSBAR___:  1 | MP3___:  0
SHUFFLEREPEAT___:  1 | CLEARPLAYLIST___:  1
VOLUMECONTROL___:  0 | PLAYLIST___:  1
SHUFFLEREPEAT___:  1 | CLEARPLAYLIST___:  0
LOADFOLDER___:  0 | MP3___:  1
LOADFOLDER___:  0 | MP3___:  0
SAVEANDLOADPLAYLIST___:  0 | LOADFOLDER___:  0
SAVEANDLOADPLAYLIST___:  0 | LOADFOLDER___:  1
SKIPTRACK___:  0 | PROGRESS___:  1
WAVE___:  0 | BASE___:  1
SKIPTRACK___:  0 | PROGRESS___:  0
WAVE___:  0 | BASE___:  0
WAVE___:  0 | SKIPTRACK___:  0
FEATUREAMP___:  0 | REORDERPLAYLIST___:  0
SKIPREPEAT___:  0 | MP3___:  1
SKIPREPEAT___:  0 | MP3___:  0
WAVE___:  0 | SKIPTRACK___:  1
GUI___:  0 | CLEARPLAYLIST___:  1
GUI___:  0 | CLEARPLAYLIST___:  0
SHOWCOVER___:  0 | BASE___:  1
SHOWCOVER___:  0 | BASE___:  0
PROGRESSBAR___:  0 | FEATUREAMP___:  0
PROGRESSBAR___:  0 | FEATUREAMP___:  1
PROGRESSBAR___:  1 | SAVEANDLOADPLAYLIST___:  0
FEATUREAMP___:  0 | PLAYLIST___:  1
PROGRESSBAR___:  1 | SAVEANDLOADPLAYLIST___:  1
FEATUREAMP___:  0 | PLAYLIST___:  0
SKINS___:  0 | WAVE___:  0
FEATUREAMP___:  1 | BASE___:  1
SKINS___:  0 | WAVE___:  1
FEATUREAMP___:  1 | BASE___:  0
SHOWCOVER___:  1 | SKINS___:  0
DARK___:  0 | QUEUEREMOVE___:  0
SHOWCOVER___:  1 | SKINS___:  1
SKINS___:  1 | VOLUMECONTROL___:  1
SKINS___:  1 | VOLUMECONTROL___:  0
DARK___:  0 | QUEUEREMOVE___:  1
GUI___:  1 | MUTE___:  1
BASE___:  1 | MUTE___:  1
BASE___:  1 | MUTE___:  0
BASE___:  1 | REMOVETRACK___:  0
BASE___:  1 | REMOVETRACK___:  1
GUI___:  1 | MUTE___:  0
LIGHT___:  0 | MUTE___:  0
LIGHT___:  0 | MUTE___:  1
GUI___:  0 | SKINS___:  0
SHOWCOVER___:  1 | LIGHT___:  1
PLAYLISTCONTROLS___:  1 | SKIPREPEAT___:  1
PLAYLISTCONTROLS___:  1 | SKIPREPEAT___:  0
QUEUEREMOVE___:  0 | PROGRESS___:  0
QUEUEREMOVE___:  0 | PROGRESS___:  1
MUTE___:  0 | SKINS___:  1
MUTE___:  0 | SKINS___:  0
GUI___:  0 | SKINS___:  1
SHOWCOVER___:  1 | LIGHT___:  0
DARK___:  1 | LOADFOLDER___:  1
PROGRESS___:  1 | MUTE___:  0
PROGRESS___:  1 | MUTE___:  1
DARK___:  1 | LOADFOLDER___:  0
SHOWTIME___:  0 | SHOWCOVER___:  1
CLEARPLAYLIST___:  0 | QUEUEREMOVE___:  1
SHOWTIME___:  0 | SHOWCOVER___:  0
CLEARPLAYLIST___:  0 | QUEUEREMOVE___:  0
SAVEANDLOADPLAYLIST___:  1 | SHUFFLEREPEAT___:  0
LOADFOLDER___:  1 | PLAYLIST___:  1
LOADFOLDER___:  1 | PLAYLIST___:  0
SAVEANDLOADPLAYLIST___:  1 | SHUFFLEREPEAT___:  1
QUEUEREMOVE___:  0 | BASE___:  0
QUEUEREMOVE___:  0 | BASE___:  1
GUI___:  1 | SAVEANDLOADPLAYLIST___:  1
SKINS___:  0 | SKIPREPEAT___:  1
GUI___:  1 | SAVEANDLOADPLAYLIST___:  0
SKINS___:  0 | SKIPREPEAT___:  0
MUTE___:  0 | SAVEANDLOADPLAYLIST___:  1
MP3___:  0 | QUEUEREMOVE___:  0
MUTE___:  0 | SAVEANDLOADPLAYLIST___:  0
MP3___:  0 | QUEUEREMOVE___:  1
BASE___:  1 | CLEARPLAYLIST___:  0
QUEUETRACK___:  1 | WAVE___:  1
BASE___:  1 | CLEARPLAYLIST___:  1
QUEUETRACK___:  1 | WAVE___:  0
BASE___:  0 | FILESUPPORT___:  0
BASE___:  0 | FILESUPPORT___:  1
QUEUETRACK___:  1 | VOLUMECONTROL___:  0
SKINS___:  0 | GUI___:  1
PLAYLIST___:  1 | LOADFOLDER___:  1
QUEUETRACK___:  1 | VOLUMECONTROL___:  1
PLAYLIST___:  1 | LOADFOLDER___:  0
SKINS___:  0 | GUI___:  0
FEATUREAMP___:  0 | PROGRESSBAR___:  1
FEATUREAMP___:  0 | PROGRESSBAR___:  0
QUEUETRACK___:  0 | PROGRESS___:  0
SHOWTIME___:  0 | SKIPREPEAT___:  1
SHOWTIME___:  0 | SKIPREPEAT___:  0
SKIPREPEAT___:  0 | QUEUETRACK___:  0
CLEARPLAYLIST___:  0 | REORDERPLAYLIST___:  0
QUEUETRACK___:  0 | PROGRESS___:  1
SKIPREPEAT___:  0 | QUEUETRACK___:  1
CLEARPLAYLIST___:  0 | REORDERPLAYLIST___:  1
QUEUEREMOVE___:  1 | SAVEANDLOADPLAYLIST___:  1
QUEUEREMOVE___:  1 | SAVEANDLOADPLAYLIST___:  0
LIGHT___:  0 | CLEARPLAYLIST___:  1
SHOWTIME___:  1 | VOLUMECONTROL___:  0
CLEARPLAYLIST___:  0 | BASE___:  0
LIGHT___:  0 | CLEARPLAYLIST___:  0
SHOWTIME___:  1 | VOLUMECONTROL___:  1
PLAYLISTCONTROLS___:  0 | MUTE___:  0
CLEARPLAYLIST___:  0 | BASE___:  1
PLAYLISTCONTROLS___:  0 | MUTE___:  1
LOADFOLDER___:  1 | SKINS___:  1
PROGRESSBAR___:  0 | LOADFOLDER___:  0
LOADFOLDER___:  1 | SKINS___:  0
PROGRESSBAR___:  0 | LOADFOLDER___:  1
BASE___:  1 | WAVE___:  0
BASE___:  0 | QUEUEREMOVE___:  0
BASE___:  1 | WAVE___:  1
FILESUPPORT___:  0 | SAVEANDLOADPLAYLIST___:  0
BASE___:  0 | QUEUEREMOVE___:  1
SKIPREPEAT___:  0 | REMOVETRACK___:  1
SKIPREPEAT___:  0 | REMOVETRACK___:  0
SHUFFLEREPEAT___:  0 | FILESUPPORT___:  0
MUTE___:  0 | REORDERPLAYLIST___:  0
MUTE___:  0 | REORDERPLAYLIST___:  1
FILESUPPORT___:  0 | SHUFFLEREPEAT___:  1
LIGHT___:  1 | GUI___:  1
FILESUPPORT___:  0 | SHUFFLEREPEAT___:  0
LIGHT___:  1 | GUI___:  0
SHUFFLEREPEAT___:  0 | CLEARPLAYLIST___:  1
MUTE___:  1 | REMOVETRACK___:  0
SHUFFLEREPEAT___:  0 | CLEARPLAYLIST___:  0
MP3___:  1 | QUEUETRACK___:  0
MUTE___:  1 | REMOVETRACK___:  1
MP3___:  1 | QUEUETRACK___:  1
REMOVETRACK___:  0 | SKIPTRACK___:  0
REMOVETRACK___:  0 | SKIPTRACK___:  1
SHUFFLEREPEAT___:  0 | FILESUPPORT___:  1
FILESUPPORT___:  0 | SAVEANDLOADPLAYLIST___:  1
LOADFOLDER___:  0 | REORDERPLAYLIST___:  1
LOADFOLDER___:  0 | REORDERPLAYLIST___:  0
LIGHT___:  0 | PROGRESS___:  0
LIGHT___:  0 | PROGRESS___:  1
PROGRESS___:  0 | SKINS___:  0
BASE___:  0 | SHOWCOVER___:  0
CLEARPLAYLIST___:  1 | LIGHT___:  0
CLEARPLAYLIST___:  1 | LIGHT___:  1
PROGRESS___:  0 | SKINS___:  1
BASE___:  0 | SHOWCOVER___:  1
LIGHT___:  0 | PROGRESSBAR___:  1
LOADFOLDER___:  0 | GUI___:  1
LIGHT___:  0 | PROGRESSBAR___:  0
PROGRESS___:  0 | PLAYLIST___:  1
PROGRESSBAR___:  0 | PLAYLIST___:  0
PROGRESS___:  0 | PLAYLIST___:  0
PROGRESSBAR___:  0 | PLAYLIST___:  1
LOADFOLDER___:  0 | GUI___:  0
REMOVETRACK___:  0 | PROGRESSBAR___:  1
BASE___:  1 | FILESUPPORT___:  1
REORDERPLAYLIST___:  1 | SKIPREPEAT___:  1
FILESUPPORT___:  0 | SKINS___:  1
REORDERPLAYLIST___:  1 | SKIPREPEAT___:  0
BASE___:  1 | FILESUPPORT___:  0
PROGRESS___:  0 | FILESUPPORT___:  1
FILESUPPORT___:  0 | SKINS___:  0
PROGRESS___:  0 | FILESUPPORT___:  0
CLEARPLAYLIST___:  1 | LOADFOLDER___:  1
CLEARPLAYLIST___:  1 | LOADFOLDER___:  0
REORDERPLAYLIST___:  0 | SHUFFLEREPEAT___:  1
SHOWTIME___:  1 | SAVEANDLOADPLAYLIST___:  0
PROGRESS___:  0 | QUEUETRACK___:  0
BASE___:  1 | SKIPTRACK___:  0
BASE___:  1 | SKIPTRACK___:  1
PROGRESS___:  0 | QUEUETRACK___:  1
DARK___:  1 | QUEUEREMOVE___:  1
DARK___:  1 | QUEUEREMOVE___:  0
SHOWCOVER___:  0 | MP3___:  1
SHOWCOVER___:  0 | MP3___:  0
REORDERPLAYLIST___:  0 | SHUFFLEREPEAT___:  0
SHOWTIME___:  1 | SAVEANDLOADPLAYLIST___:  1
PROGRESS___:  0 | FEATUREAMP___:  1
REMOVETRACK___:  0 | QUEUETRACK___:  1
PROGRESS___:  0 | FEATUREAMP___:  0
REMOVETRACK___:  0 | QUEUETRACK___:  0
SKIPREPEAT___:  0 | LIGHT___:  0
SKIPREPEAT___:  0 | CLEARPLAYLIST___:  1
MUTE___:  1 | CLEARPLAYLIST___:  0
SKIPREPEAT___:  0 | LIGHT___:  1
LIGHT___:  1 | FILESUPPORT___:  1
MUTE___:  1 | CLEARPLAYLIST___:  1
LIGHT___:  1 | FILESUPPORT___:  0
SKIPREPEAT___:  0 | CLEARPLAYLIST___:  0
QUEUEREMOVE___:  1 | CLEARPLAYLIST___:  1
QUEUEREMOVE___:  1 | CLEARPLAYLIST___:  0
PLAYLIST___:  1 | BASE___:  1
SHOWCOVER___:  0 | FEATUREAMP___:  1
PLAYLIST___:  1 | BASE___:  0
SHOWCOVER___:  0 | FEATUREAMP___:  0
DARK___:  0 | PLAYLISTCONTROLS___:  0
DARK___:  0 | PLAYLISTCONTROLS___:  1
FILESUPPORT___:  0 | SHOWCOVER___:  0
FEATUREAMP___:  0 | DARK___:  0
PLAYLISTCONTROLS___:  1 | FILESUPPORT___:  0
FEATUREAMP___:  0 | DARK___:  1
PLAYLISTCONTROLS___:  1 | FILESUPPORT___:  1
MUTE___:  1 | QUEUETRACK___:  0
SHOWTIME___:  0 | DARK___:  0
MUTE___:  1 | QUEUETRACK___:  1
SHOWTIME___:  0 | DARK___:  1
SAVEANDLOADPLAYLIST___:  0 | PROGRESS___:  0
FILESUPPORT___:  0 | SHOWCOVER___:  1
PLAYLISTCONTROLS___:  0 | LOADFOLDER___:  1
SAVEANDLOADPLAYLIST___:  0 | PROGRESS___:  1
PLAYLISTCONTROLS___:  0 | LOADFOLDER___:  0
LIGHT___:  1 | SHOWTIME___:  0
BASE___:  1 | PLAYLISTCONTROLS___:  0
BASE___:  1 | PLAYLISTCONTROLS___:  1
LIGHT___:  1 | SHOWTIME___:  1
SKIPREPEAT___:  0 | SKIPTRACK___:  1
SKIPREPEAT___:  0 | SKIPTRACK___:  0
WAVE___:  1 | REORDERPLAYLIST___:  1
SKINS___:  0 | SHOWTIME___:  0
SKINS___:  0 | SHOWTIME___:  1
WAVE___:  0 | PLAYLIST___:  1
WAVE___:  1 | REORDERPLAYLIST___:  0
MP3___:  0 | PROGRESS___:  0
WAVE___:  0 | PLAYLIST___:  0
PROGRESS___:  1 | SKINS___:  1
PROGRESS___:  1 | SKINS___:  0
QUEUETRACK___:  0 | QUEUEREMOVE___:  1
WAVE___:  0 | MUTE___:  1
SKIPTRACK___:  0 | REMOVETRACK___:  0
WAVE___:  0 | MUTE___:  0
SKIPTRACK___:  0 | REMOVETRACK___:  1
QUEUETRACK___:  0 | QUEUEREMOVE___:  0
QUEUETRACK___:  0 | SHUFFLEREPEAT___:  1
MUTE___:  1 | SKINS___:  0
SHOWTIME___:  1 | GUI___:  0
WAVE___:  1 | SKIPREPEAT___:  0
QUEUETRACK___:  0 | SHUFFLEREPEAT___:  0
MUTE___:  1 | SKINS___:  1
SHOWTIME___:  1 | GUI___:  1
SHUFFLEREPEAT___:  1 | DARK___:  0
WAVE___:  1 | SKIPREPEAT___:  1
PROGRESSBAR___:  0 | SAVEANDLOADPLAYLIST___:  0
SHUFFLEREPEAT___:  1 | DARK___:  1
MP3___:  0 | PROGRESS___:  1
PROGRESSBAR___:  0 | SAVEANDLOADPLAYLIST___:  1
FILESUPPORT___:  1 | SHOWCOVER___:  1
MP3___:  1 | PROGRESS___:  1
FILESUPPORT___:  1 | SHOWCOVER___:  0
MP3___:  1 | PROGRESS___:  0
SKIPREPEAT___:  0 | PLAYLIST___:  1
SKIPREPEAT___:  0 | PLAYLIST___:  0
SKIPTRACK___:  1 | GUI___:  0
LIGHT___:  0 | SHOWTIME___:  1
SKIPTRACK___:  1 | GUI___:  1
LIGHT___:  0 | SHOWTIME___:  0
DARK___:  1 | SAVEANDLOADPLAYLIST___:  1
MUTE___:  0 | QUEUETRACK___:  0
SKIPTRACK___:  1 | SHOWCOVER___:  1
SKIPTRACK___:  1 | SHOWCOVER___:  0
DARK___:  1 | SAVEANDLOADPLAYLIST___:  0
MUTE___:  0 | QUEUETRACK___:  1
MP3___:  0 | MUTE___:  1
SHOWCOVER___:  1 | FEATUREAMP___:  0
PLAYLIST___:  0 | VOLUMECONTROL___:  1
PLAYLISTCONTROLS___:  0 | MP3___:  0
PLAYLISTCONTROLS___:  0 | MP3___:  1
SHOWCOVER___:  1 | FEATUREAMP___:  1
SHOWCOVER___:  0 | PLAYLISTCONTROLS___:  1
PLAYLIST___:  0 | VOLUMECONTROL___:  0
SHOWCOVER___:  0 | PLAYLISTCONTROLS___:  0
MP3___:  0 | MUTE___:  0
FEATUREAMP___:  1 | QUEUEREMOVE___:  0
FEATUREAMP___:  1 | QUEUEREMOVE___:  1
MP3___:  1 | SHUFFLEREPEAT___:  1
VOLUMECONTROL___:  1 | SHOWTIME___:  1
VOLUMECONTROL___:  1 | SHOWTIME___:  0
MP3___:  1 | SHUFFLEREPEAT___:  0
BASE___:  0 | SHOWTIME___:  0
PLAYLISTCONTROLS___:  1 | LOADFOLDER___:  0
BASE___:  0 | SHOWTIME___:  1
DARK___:  1 | SKIPREPEAT___:  0
DARK___:  1 | SKIPREPEAT___:  1
SHOWTIME___:  1 | PLAYLIST___:  1
DARK___:  1 | SHOWTIME___:  1
PROGRESSBAR___:  0 | CLEARPLAYLIST___:  1
SKIPTRACK___:  1 | BASE___:  1
PROGRESSBAR___:  0 | CLEARPLAYLIST___:  0
SKIPTRACK___:  1 | BASE___:  0
PROGRESSBAR___:  0 | QUEUEREMOVE___:  0
DARK___:  1 | SHOWTIME___:  0
REMOVETRACK___:  1 | PROGRESS___:  0
SHOWTIME___:  0 | QUEUEREMOVE___:  0
PROGRESSBAR___:  0 | QUEUEREMOVE___:  1
SHOWTIME___:  0 | QUEUEREMOVE___:  1
SHOWCOVER___:  0 | REMOVETRACK___:  1
SHOWCOVER___:  0 | REMOVETRACK___:  0
REMOVETRACK___:  1 | PROGRESS___:  1
QUEUETRACK___:  0 | SKIPTRACK___:  0
QUEUETRACK___:  0 | SKIPTRACK___:  1
PROGRESS___:  0 | REMOVETRACK___:  0
WAVE___:  0 | CLEARPLAYLIST___:  1
PROGRESS___:  0 | REMOVETRACK___:  1
WAVE___:  0 | CLEARPLAYLIST___:  0
PLAYLISTCONTROLS___:  1 | CLEARPLAYLIST___:  0
SHUFFLEREPEAT___:  1 | MP3___:  1
PLAYLISTCONTROLS___:  1 | CLEARPLAYLIST___:  1
QUEUEREMOVE___:  0 | WAVE___:  1
QUEUETRACK___:  0 | PROGRESSBAR___:  0
QUEUEREMOVE___:  0 | WAVE___:  0
QUEUETRACK___:  0 | PROGRESSBAR___:  1
CLEARPLAYLIST___:  1 | PROGRESS___:  0
SHUFFLEREPEAT___:  1 | MP3___:  0
VOLUMECONTROL___:  1 | REMOVETRACK___:  0
CLEARPLAYLIST___:  1 | PROGRESS___:  1
SAVEANDLOADPLAYLIST___:  0 | SKIPREPEAT___:  1
SAVEANDLOADPLAYLIST___:  0 | SKIPREPEAT___:  0
VOLUMECONTROL___:  1 | REMOVETRACK___:  1
SHOWTIME___:  0 | SKINS___:  1
SKIPREPEAT___:  0 | FEATUREAMP___:  0
SHOWTIME___:  0 | SKINS___:  0
SKIPREPEAT___:  0 | FEATUREAMP___:  1
PLAYLIST___:  1 | DARK___:  0
SKINS___:  0 | DARK___:  1
GUI___:  0 | SHOWCOVER___:  1
SKINS___:  0 | DARK___:  0
SKIPREPEAT___:  1 | GUI___:  1
SKINS___:  0 | LIGHT___:  1
VOLUMECONTROL___:  1 | QUEUEREMOVE___:  1
SKIPREPEAT___:  1 | GUI___:  0
SKINS___:  0 | LIGHT___:  0
VOLUMECONTROL___:  1 | QUEUEREMOVE___:  0
SAVEANDLOADPLAYLIST___:  1 | SKIPREPEAT___:  1
PLAYLIST___:  1 | DARK___:  1
BASE___:  1 | LOADFOLDER___:  0
BASE___:  1 | LOADFOLDER___:  1
FEATUREAMP___:  0 | BASE___:  0
FEATUREAMP___:  0 | BASE___:  1
FILESUPPORT___:  1 | CLEARPLAYLIST___:  1
FILESUPPORT___:  1 | CLEARPLAYLIST___:  0
GUI___:  0 | BASE___:  1
GUI___:  1 | SKINS___:  1
GUI___:  0 | BASE___:  0
GUI___:  1 | SKINS___:  0
QUEUEREMOVE___:  1 | SKIPTRACK___:  0
QUEUEREMOVE___:  1 | SKIPTRACK___:  1
SAVEANDLOADPLAYLIST___:  1 | SKIPREPEAT___:  0
VOLUMECONTROL___:  1 | FEATUREAMP___:  0
VOLUMECONTROL___:  1 | FEATUREAMP___:  1
SHOWCOVER___:  1 | FILESUPPORT___:  1
SHOWCOVER___:  1 | FILESUPPORT___:  0
SHOWCOVER___:  0 | QUEUEREMOVE___:  0
MP3___:  0 | FEATUREAMP___:  0
CLEARPLAYLIST___:  1 | GUI___:  1
MP3___:  0 | FEATUREAMP___:  1
SKIPTRACK___:  0 | SHOWCOVER___:  1
LOADFOLDER___:  1 | VOLUMECONTROL___:  0
SKIPTRACK___:  0 | SHOWCOVER___:  0
LOADFOLDER___:  1 | VOLUMECONTROL___:  1
PLAYLISTCONTROLS___:  0 | DARK___:  0
CLEARPLAYLIST___:  1 | SKINS___:  1
PLAYLISTCONTROLS___:  0 | DARK___:  1
CLEARPLAYLIST___:  1 | SKINS___:  0
SHOWCOVER___:  0 | QUEUEREMOVE___:  1
CLEARPLAYLIST___:  1 | GUI___:  0
SHUFFLEREPEAT___:  0 | PROGRESSBAR___:  1
SHUFFLEREPEAT___:  0 | PROGRESSBAR___:  0
REMOVETRACK___:  0 | FILESUPPORT___:  0
REMOVETRACK___:  0 | FILESUPPORT___:  1
GUI___:  0 | VOLUMECONTROL___:  1
GUI___:  0 | VOLUMECONTROL___:  0
SHOWTIME___:  1 | PLAYLIST___:  0
FILESUPPORT___:  0 | DARK___:  0
FILESUPPORT___:  0 | DARK___:  1
MP3___:  1 | FEATUREAMP___:  0
REORDERPLAYLIST___:  1 | SKINS___:  1
GUI___:  0 | SHOWCOVER___:  0
WAVE___:  1 | SHUFFLEREPEAT___:  1
MP3___:  1 | FEATUREAMP___:  1
REORDERPLAYLIST___:  1 | SKINS___:  0
WAVE___:  1 | SHUFFLEREPEAT___:  0
QUEUEREMOVE___:  0 | QUEUETRACK___:  1
BASE___:  0 | DARK___:  1
QUEUEREMOVE___:  0 | QUEUETRACK___:  0
BASE___:  0 | DARK___:  0
REMOVETRACK___:  0 | BASE___:  1
REMOVETRACK___:  0 | BASE___:  0
FEATUREAMP___:  0 | FILESUPPORT___:  0
FEATUREAMP___:  0 | FILESUPPORT___:  1
BASE___:  0 | LOADFOLDER___:  1
SHUFFLEREPEAT___:  1 | SHOWCOVER___:  0
SHUFFLEREPEAT___:  1 | SHOWCOVER___:  1
QUEUETRACK___:  1 | FEATUREAMP___:  1
CLEARPLAYLIST___:  1 | MUTE___:  0
REMOVETRACK___:  0 | MP3___:  1
REMOVETRACK___:  0 | MP3___:  0
SHOWTIME___:  1 | FEATUREAMP___:  0
SHOWTIME___:  1 | FEATUREAMP___:  1
BASE___:  0 | LOADFOLDER___:  0
QUEUETRACK___:  1 | FEATUREAMP___:  0
CLEARPLAYLIST___:  1 | MUTE___:  1
FILESUPPORT___:  1 | PROGRESS___:  1
FILESUPPORT___:  1 | PROGRESS___:  0
SAVEANDLOADPLAYLIST___:  0 | BASE___:  1
BASE___:  0 | CLEARPLAYLIST___:  0
REORDERPLAYLIST___:  1 | MUTE___:  0
BASE___:  0 | CLEARPLAYLIST___:  1
REORDERPLAYLIST___:  1 | MUTE___:  1
SAVEANDLOADPLAYLIST___:  0 | BASE___:  0
REORDERPLAYLIST___:  0 | SAVEANDLOADPLAYLIST___:  0
REORDERPLAYLIST___:  0 | SAVEANDLOADPLAYLIST___:  1
PROGRESSBAR___:  1 | SHOWTIME___:  1
PROGRESSBAR___:  1 | SHOWTIME___:  0
SAVEANDLOADPLAYLIST___:  1 | DARK___:  1
MP3___:  0 | CLEARPLAYLIST___:  1
LOADFOLDER___:  1 | PROGRESSBAR___:  1
SAVEANDLOADPLAYLIST___:  1 | DARK___:  0
LOADFOLDER___:  1 | PROGRESSBAR___:  0
SHOWCOVER___:  1 | QUEUETRACK___:  1
MP3___:  0 | CLEARPLAYLIST___:  0
PLAYLIST___:  1 | PROGRESSBAR___:  1
SHOWCOVER___:  1 | QUEUETRACK___:  0
SAVEANDLOADPLAYLIST___:  1 | LIGHT___:  1
SAVEANDLOADPLAYLIST___:  1 | LIGHT___:  0
BASE___:  0 | REMOVETRACK___:  0
BASE___:  0 | REMOVETRACK___:  1
PLAYLIST___:  1 | PROGRESSBAR___:  0
REMOVETRACK___:  1 | PLAYLISTCONTROLS___:  0
REMOVETRACK___:  1 | PLAYLISTCONTROLS___:  1
REORDERPLAYLIST___:  0 | FILESUPPORT___:  1
REORDERPLAYLIST___:  0 | FILESUPPORT___:  0
MP3___:  0 | WAVE___:  1
GUI___:  1 | CLEARPLAYLIST___:  1
GUI___:  1 | CLEARPLAYLIST___:  0
DARK___:  1 | GUI___:  1
REORDERPLAYLIST___:  1 | CLEARPLAYLIST___:  1
DARK___:  1 | GUI___:  0
REORDERPLAYLIST___:  1 | CLEARPLAYLIST___:  0
MP3___:  0 | WAVE___:  0
REORDERPLAYLIST___:  0 | LIGHT___:  0
REORDERPLAYLIST___:  0 | LIGHT___:  1
QUEUEREMOVE___:  1 | QUEUETRACK___:  0
QUEUEREMOVE___:  1 | QUEUETRACK___:  1
PLAYLISTCONTROLS___:  1 | LOADFOLDER___:  1
SKINS___:  0 | SHOWCOVER___:  1
SKINS___:  0 | SHOWCOVER___:  0
BASE___:  1 | SHOWTIME___:  1
BASE___:  1 | SHOWTIME___:  0
PROGRESSBAR___:  0 | MUTE___:  0
PROGRESSBAR___:  0 | MUTE___:  1
SAVEANDLOADPLAYLIST___:  0 | DARK___:  0
SAVEANDLOADPLAYLIST___:  0 | DARK___:  1
REORDERPLAYLIST___:  0 | BASE___:  1
REORDERPLAYLIST___:  0 | BASE___:  0
SHUFFLEREPEAT___:  1 | BASE___:  0
SHUFFLEREPEAT___:  1 | BASE___:  1
GUI___:  1 | FEATUREAMP___:  0
MP3___:  1 | REORDERPLAYLIST___:  0
GUI___:  1 | FEATUREAMP___:  1
PLAYLISTCONTROLS___:  0 | BASE___:  0
MP3___:  1 | REORDERPLAYLIST___:  1
PLAYLISTCONTROLS___:  0 | BASE___:  1
REORDERPLAYLIST___:  0 | PLAYLIST___:  1
LIGHT___:  1 | PLAYLIST___:  1
REORDERPLAYLIST___:  0 | PLAYLIST___:  0
REORDERPLAYLIST___:  1 | REMOVETRACK___:  1
REORDERPLAYLIST___:  1 | REMOVETRACK___:  0
LIGHT___:  1 | PLAYLIST___:  0
SAVEANDLOADPLAYLIST___:  1 | REMOVETRACK___:  0
MUTE___:  0 | PROGRESSBAR___:  0
SHUFFLEREPEAT___:  1 | REORDERPLAYLIST___:  1
SAVEANDLOADPLAYLIST___:  1 | REMOVETRACK___:  1
SHUFFLEREPEAT___:  1 | REORDERPLAYLIST___:  0
MUTE___:  0 | PROGRESSBAR___:  1
VOLUMECONTROL___:  0 | FILESUPPORT___:  1
LIGHT___:  0 | QUEUETRACK___:  0
VOLUMECONTROL___:  0 | FILESUPPORT___:  0
LIGHT___:  0 | QUEUETRACK___:  1
QUEUEREMOVE___:  0 | MUTE___:  1
QUEUEREMOVE___:  0 | MUTE___:  0
GUI___:  1 | PROGRESSBAR___:  0
GUI___:  1 | PROGRESSBAR___:  1
SKIPREPEAT___:  0 | PROGRESSBAR___:  0
SKIPREPEAT___:  0 | PROGRESSBAR___:  1
MUTE___:  0 | BASE___:  1
MUTE___:  0 | BASE___:  0
REMOVETRACK___:  1 | MUTE___:  0
SHOWTIME___:  0 | REMOVETRACK___:  1
REMOVETRACK___:  0 | LIGHT___:  0
SHOWTIME___:  0 | REMOVETRACK___:  0
LOADFOLDER___:  1 | WAVE___:  1
REMOVETRACK___:  1 | MUTE___:  1
LOADFOLDER___:  1 | WAVE___:  0
QUEUEREMOVE___:  1 | MP3___:  1
QUEUEREMOVE___:  1 | MP3___:  0
REMOVETRACK___:  0 | LIGHT___:  1
BASE___:  0 | MP3___:  1
PLAYLIST___:  1 | QUEUEREMOVE___:  1
SKIPTRACK___:  1 | SHUFFLEREPEAT___:  1
PLAYLIST___:  1 | QUEUEREMOVE___:  0
QUEUETRACK___:  0 | DARK___:  1
SKINS___:  1 | FEATUREAMP___:  0
QUEUETRACK___:  0 | DARK___:  0
BASE___:  0 | MP3___:  0
SAVEANDLOADPLAYLIST___:  0 | FILESUPPORT___:  0
SAVEANDLOADPLAYLIST___:  0 | FILESUPPORT___:  1
SKINS___:  1 | FEATUREAMP___:  1
SKIPTRACK___:  1 | SHUFFLEREPEAT___:  0
PROGRESS___:  0 | MP3___:  1
FEATUREAMP___:  1 | REMOVETRACK___:  0
PROGRESS___:  0 | MP3___:  0
CLEARPLAYLIST___:  0 | MUTE___:  0
LIGHT___:  0 | REMOVETRACK___:  1
FEATUREAMP___:  1 | REMOVETRACK___:  1
CLEARPLAYLIST___:  0 | MUTE___:  1
LIGHT___:  0 | REMOVETRACK___:  0
PROGRESSBAR___:  0 | LIGHT___:  0
PROGRESSBAR___:  0 | LIGHT___:  1
REORDERPLAYLIST___:  1 | SKIPTRACK___:  1
PLAYLISTCONTROLS___:  1 | PROGRESS___:  1
REORDERPLAYLIST___:  1 | SKIPTRACK___:  0
PLAYLISTCONTROLS___:  1 | PROGRESS___:  0
SHOWTIME___:  0 | PLAYLISTCONTROLS___:  1
