BANKACCOUNT:true, CREDITWORTHINESS:false, DAILYLIMIT:true, INTEREST:false, INTERESTESTIMATION:false, LOCK:true, LOGGING:false, OVERDRAFT:false, TRANSACTION:false, TRANSACTIONLOG:false, 
conf:TRANSACTIONLOG:true TRANSACTION:true OVERDRAFT:true LOGGING:true LOCK:true INTERESTESTIMATION:false INTEREST:false DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true

A0 : 900
A1 : 1100
A2 : 1000
conf:TRANSACTIONLOG:true TRANSACTION:true OVERDRAFT:true LOGGING:true LOCK:true INTERESTESTIMATION:false INTEREST:false DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:truecont: 120((( apos os testes))) 



 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:true LOCK:false INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:true CREDITWORTHINESS:false BANKACCOUNT:true

cont: 121((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:true LOCK:false INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:true CREDITWORTHINESS:false BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:true LOCK:true INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:true CREDITWORTHINESS:false BANKACCOUNT:true

conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:true LOCK:true INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:true CREDITWORTHINESS:false BANKACCOUNT:truecont: 122((( apos os testes))) 



 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:false LOCK:true INTERESTESTIMATION:true INTEREST:true DAILYLIMIT:false CREDITWORTHINESS:false BANKACCOUNT:true

conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:false LOCK:true INTERESTESTIMATION:true INTEREST:true DAILYLIMIT:false CREDITWORTHINESS:false BANKACCOUNT:truecont: 123((( apos os testes))) 



 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:true LOCK:false INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:true CREDITWORTHINESS:true BANKACCOUNT:true

cont: 124((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:true LOCK:false INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:true CREDITWORTHINESS:true BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:true OVERDRAFT:false LOGGING:false LOCK:true INTERESTESTIMATION:false INTEREST:false DAILYLIMIT:false CREDITWORTHINESS:false BANKACCOUNT:true

A0 : 900
A1 : 1100
A2 : 1000
cont: 125((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:true OVERDRAFT:false LOGGING:false LOCK:true INTERESTESTIMATION:false INTEREST:false DAILYLIMIT:false CREDITWORTHINESS:false BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:true LOCK:true INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:true CREDITWORTHINESS:false BANKACCOUNT:true

cont: 126((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:true LOCK:true INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:true CREDITWORTHINESS:false BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:false LOCK:true INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true

cont: 127((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:false LOCK:true INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:false LOCK:false INTERESTESTIMATION:false INTEREST:false DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true

cont: 128((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:false LOCK:false INTERESTESTIMATION:false INTEREST:false DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:true LOCK:false INTERESTESTIMATION:true INTEREST:true DAILYLIMIT:true CREDITWORTHINESS:true BANKACCOUNT:true

cont: 129((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:true LOCK:false INTERESTESTIMATION:true INTEREST:true DAILYLIMIT:true CREDITWORTHINESS:true BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:false LOCK:true INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:false CREDITWORTHINESS:false BANKACCOUNT:true

cont: 130((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:false LOCK:true INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:false CREDITWORTHINESS:false BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:true LOCK:true INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:true CREDITWORTHINESS:true BANKACCOUNT:true

cont: 131((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:true LOCK:true INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:true CREDITWORTHINESS:true BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:false LOCK:false INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:true CREDITWORTHINESS:false BANKACCOUNT:true

cont: 132((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:false LOCK:false INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:true CREDITWORTHINESS:false BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:false LOCK:true INTERESTESTIMATION:true INTEREST:true DAILYLIMIT:true CREDITWORTHINESS:true BANKACCOUNT:true

cont: 133((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:false LOCK:true INTERESTESTIMATION:true INTEREST:true DAILYLIMIT:true CREDITWORTHINESS:true BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:false LOCK:true INTERESTESTIMATION:true INTEREST:true DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true

cont: 134((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:false LOCK:true INTERESTESTIMATION:true INTEREST:true DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:false LOCK:false INTERESTESTIMATION:false INTEREST:false DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true

cont: 135((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:false LOCK:false INTERESTESTIMATION:false INTEREST:false DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:true LOCK:true INTERESTESTIMATION:false INTEREST:false DAILYLIMIT:true CREDITWORTHINESS:true BANKACCOUNT:true

conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:true LOCK:true INTERESTESTIMATION:false INTEREST:false DAILYLIMIT:true CREDITWORTHINESS:true BANKACCOUNT:truecont: 136((( apos os testes))) 



 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:false LOCK:false INTERESTESTIMATION:true INTEREST:true DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true

cont: 137((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:false LOCK:false INTERESTESTIMATION:true INTEREST:true DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:true LOCK:true INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true

cont: 138((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:true LOCK:true INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:true LOCK:false INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true

cont: 139((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:true LOCK:false INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:false LOCK:true INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:true CREDITWORTHINESS:true BANKACCOUNT:true

cont: 140((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:false LOCK:true INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:true CREDITWORTHINESS:true BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:true LOCK:false INTERESTESTIMATION:false INTEREST:false DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true

cont: 141((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:true LOCK:false INTERESTESTIMATION:false INTEREST:false DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:true LOCK:true INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:false CREDITWORTHINESS:false BANKACCOUNT:true

cont: 142((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:false LOGGING:true LOCK:true INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:false CREDITWORTHINESS:false BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:true LOCK:false INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:false CREDITWORTHINESS:false BANKACCOUNT:true

cont: 143((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:true LOCK:false INTERESTESTIMATION:false INTEREST:true DAILYLIMIT:false CREDITWORTHINESS:false BANKACCOUNT:true


 ----------------------- 


Configuration:
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:true LOCK:true INTERESTESTIMATION:false INTEREST:false DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true

cont: 144((( apos os testes))) 
conf:TRANSACTIONLOG:false TRANSACTION:false OVERDRAFT:true LOGGING:true LOCK:true INTERESTESTIMATION:false INTEREST:false DAILYLIMIT:false CREDITWORTHINESS:true BANKACCOUNT:true


 ----------------------- 


Contador de produtos:144
